0,1
/kaggle/input/numeroff-low/ocr_txt/train/img/33290.png,O038YK42
/kaggle/input/numeroff-low/ocr_txt/train/img/3561.png,B968CX35
/kaggle/input/numeroff-low/ocr_txt/train/img/15564.png,B909PB82
/kaggle/input/numeroff-low/ocr_txt/train/img/27187.png,H822OH152
/kaggle/input/numeroff-low/ocr_txt/train/img/38461.png,P504BK799
/kaggle/input/numeroff-low/ocr_txt/train/img/29341.png,K267AA35
/kaggle/input/numeroff-low/ocr_txt/train/img/14876.png,B777XB77
/kaggle/input/numeroff-low/ocr_txt/train/img/23366.png,E974PY159
/kaggle/input/numeroff-low/ocr_txt/train/img/6394.png,A200PB177
/kaggle/input/numeroff-low/ocr_txt/train/img/25697.png,H466BC33
/kaggle/input/numeroff-low/ocr_txt/train/img/34813.png,O364TT97
/kaggle/input/numeroff-low/ocr_txt/train/img/40129.png,T082XK199
/kaggle/input/numeroff-low/ocr_txt/train/img/21036.png,E388KX33
/kaggle/input/numeroff-low/ocr_txt/train/img/22236.png,E691HP67
/kaggle/input/numeroff-low/ocr_txt/train/img/20545.png,E269AP136
/kaggle/input/numeroff-low/ocr_txt/train/img/26800.png,H740OO62
/kaggle/input/numeroff-low/ocr_txt/train/img/29336.png,K265HP71
/kaggle/input/numeroff-low/ocr_txt/train/img/13342.png,B452AY797
/kaggle/input/numeroff-low/ocr_txt/train/img/1413.png,B613OE35
/kaggle/input/numeroff-low/ocr_txt/train/img/18483.png,C755OX154
/kaggle/input/numeroff-low/ocr_txt/train/img/14052.png,B611PE134
/kaggle/input/numeroff-low/ocr_txt/train/img/19110.png,C955KT799
/kaggle/input/numeroff-low/ocr_txt/train/img/45429.png,X741XX99
/kaggle/input/numeroff-low/ocr_txt/train/img/27893.png,H999AC190
/kaggle/input/numeroff-low/ocr_txt/train/img/269.png,A838HX35
/kaggle/input/numeroff-low/ocr_txt/train/img/3847.png,O048CA38
/kaggle/input/numeroff-low/ocr_txt/train/img/27933.png,K001MO150
/kaggle/input/numeroff-low/ocr_txt/train/img/49303.png,Y980BB46
/kaggle/input/numeroff-low/ocr_txt/train/img/8874.png,A636KT126
/kaggle/input/numeroff-low/ocr_txt/train/img/8863.png,A634EH26
/kaggle/input/numeroff-low/ocr_txt/train/img/34473.png,O284HH198
/kaggle/input/numeroff-low/ocr_txt/train/img/49101.png,Y901XE86
/kaggle/input/numeroff-low/ocr_txt/train/img/22200.png,E681OY124
/kaggle/input/numeroff-low/ocr_txt/train/img/1358.png,A158TP35
/kaggle/input/numeroff-low/ocr_txt/train/img/6513.png,A220XA174
/kaggle/input/numeroff-low/ocr_txt/train/img/37925.png,P311TA16
/kaggle/input/numeroff-low/ocr_txt/train/img/35042.png,O422OY31
/kaggle/input/numeroff-low/ocr_txt/train/img/28311.png,K045AX32
/kaggle/input/numeroff-low/ocr_txt/train/img/23655.png,H007XA77
/kaggle/input/numeroff-low/ocr_txt/train/img/17566.png,C444EK142
/kaggle/input/numeroff-low/ocr_txt/train/img/443.png,B945XY197
/kaggle/input/numeroff-low/ocr_txt/train/img/13384.png,B463BB54
/kaggle/input/numeroff-low/ocr_txt/train/img/36700.png,O924HO48
/kaggle/input/numeroff-low/ocr_txt/train/img/2269.png,A919XX35
/kaggle/input/numeroff-low/ocr_txt/train/img/23579.png,H002YK174
/kaggle/input/numeroff-low/ocr_txt/train/img/35496.png,O555YP199
/kaggle/input/numeroff-low/ocr_txt/train/img/39641.png,P950BY27
/kaggle/input/numeroff-low/ocr_txt/train/img/27035.png,H786PT69
/kaggle/input/numeroff-low/ocr_txt/train/img/32497.png,M048OA70
/kaggle/input/numeroff-low/ocr_txt/train/img/24317.png,H123YH44
/kaggle/input/numeroff-low/ocr_txt/train/img/48892.png,Y830AH44
/kaggle/input/numeroff-low/ocr_txt/train/img/36881.png,O986BC761
/kaggle/input/numeroff-low/ocr_txt/train/img/35098.png,O436PK161
/kaggle/input/numeroff-low/ocr_txt/train/img/13086.png,B400CH159
/kaggle/input/numeroff-low/ocr_txt/train/img/10415.png,A900YE61
/kaggle/input/numeroff-low/ocr_txt/train/img/11256.png,B025HK198
/kaggle/input/numeroff-low/ocr_txt/train/img/12016.png,B168OB750
/kaggle/input/numeroff-low/ocr_txt/train/img/46831.png,Y123XC178
/kaggle/input/numeroff-low/ocr_txt/train/img/49284.png,Y973TO86
/kaggle/input/numeroff-low/ocr_txt/train/img/48525.png,Y705KP124
/kaggle/input/numeroff-low/ocr_txt/train/img/15800.png,B963OC134
/kaggle/input/numeroff-low/ocr_txt/train/img/26600.png,H688YY178
/kaggle/input/numeroff-low/ocr_txt/train/img/23147.png,E915HY29
/kaggle/input/numeroff-low/ocr_txt/train/img/15366.png,B877XT64
/kaggle/input/numeroff-low/ocr_txt/train/img/36488.png,O873YP47
/kaggle/input/numeroff-low/ocr_txt/train/img/46852.png,Y127YB199
/kaggle/input/numeroff-low/ocr_txt/train/img/28192.png,K021YE54
/kaggle/input/numeroff-low/ocr_txt/train/img/26832.png,H749HH30
/kaggle/input/numeroff-low/ocr_txt/train/img/32569.png,M186AX197
/kaggle/input/numeroff-low/ocr_txt/train/img/3264.png,A612XA35
/kaggle/input/numeroff-low/ocr_txt/train/img/47495.png,Y359XE34
/kaggle/input/numeroff-low/ocr_txt/train/img/20594.png,E282HO67
/kaggle/input/numeroff-low/ocr_txt/train/img/37484.png,P137CY799
/kaggle/input/numeroff-low/ocr_txt/train/img/4310.png,B505EH35
/kaggle/input/numeroff-low/ocr_txt/train/img/30238.png,K490YA161
/kaggle/input/numeroff-low/ocr_txt/train/img/30123.png,K458PA31
/kaggle/input/numeroff-low/ocr_txt/train/img/28614.png,K100KT67
/kaggle/input/numeroff-low/ocr_txt/train/img/47243.png,Y264HB33
/kaggle/input/numeroff-low/ocr_txt/train/img/9599.png,A767ET763
/kaggle/input/numeroff-low/ocr_txt/train/img/12968.png,B370OX763
/kaggle/input/numeroff-low/ocr_txt/train/img/15533.png,B903AA35
/kaggle/input/numeroff-low/ocr_txt/train/img/26111.png,H568KP123
/kaggle/input/numeroff-low/ocr_txt/train/img/35128.png,O444TK50
/kaggle/input/numeroff-low/ocr_txt/train/img/38768.png,P633PP71
/kaggle/input/numeroff-low/ocr_txt/train/img/11598.png,B086OX763
/kaggle/input/numeroff-low/ocr_txt/train/img/40937.png,T385HE16
/kaggle/input/numeroff-low/ocr_txt/train/img/16944.png,C242YO77
/kaggle/input/numeroff-low/ocr_txt/train/img/40826.png,T335AT777
/kaggle/input/numeroff-low/ocr_txt/train/img/21131.png,E415TK28
/kaggle/input/numeroff-low/ocr_txt/train/img/39275.png,P812YX90
/kaggle/input/numeroff-low/ocr_txt/train/img/38445.png,P500CP55
/kaggle/input/numeroff-low/ocr_txt/train/img/18616.png,C797OP750
/kaggle/input/numeroff-low/ocr_txt/train/img/41384.png,T556BH50
/kaggle/input/numeroff-low/ocr_txt/train/img/45948.png,X895AP142
/kaggle/input/numeroff-low/ocr_txt/train/img/43529.png,X111BK96
/kaggle/input/numeroff-low/ocr_txt/train/img/28727.png,K121AT163
/kaggle/input/numeroff-low/ocr_txt/train/img/7740.png,A437HH14
/kaggle/input/numeroff-low/ocr_txt/train/img/18628.png,C800PH152
/kaggle/input/numeroff-low/ocr_txt/train/img/46457.png,Y015KX26
/kaggle/input/numeroff-low/ocr_txt/train/img/21421.png,E485XB22
/kaggle/input/numeroff-low/ocr_txt/train/img/14789.png,B767MH72
/kaggle/input/numeroff-low/ocr_txt/train/img/16579.png,C132OY777
/kaggle/input/numeroff-low/ocr_txt/train/img/28010.png,K004PM40
/kaggle/input/numeroff-low/ocr_txt/train/img/32401.png,K999AX134
/kaggle/input/numeroff-low/ocr_txt/train/img/12761.png,B326TB47
/kaggle/input/numeroff-low/ocr_txt/train/img/10841.png,A987CA51
/kaggle/input/numeroff-low/ocr_txt/train/img/2552.png,T119KH35
/kaggle/input/numeroff-low/ocr_txt/train/img/44551.png,X450KH59
/kaggle/input/numeroff-low/ocr_txt/train/img/26926.png,H773YX54
/kaggle/input/numeroff-low/ocr_txt/train/img/11004.png,B002BB61
/kaggle/input/numeroff-low/ocr_txt/train/img/28519.png,K079KK14
/kaggle/input/numeroff-low/ocr_txt/train/img/44756.png,X520XC116
/kaggle/input/numeroff-low/ocr_txt/train/img/27989.png,K003PA197
/kaggle/input/numeroff-low/ocr_txt/train/img/2207.png,A079TO35
/kaggle/input/numeroff-low/ocr_txt/train/img/10939.png,A999KC72
/kaggle/input/numeroff-low/ocr_txt/train/img/46678.png,Y080XY93
/kaggle/input/numeroff-low/ocr_txt/train/img/49161.png,Y926EE125
/kaggle/input/numeroff-low/ocr_txt/train/img/23341.png,E964AB31
/kaggle/input/numeroff-low/ocr_txt/train/img/10153.png,A857YK198
/kaggle/input/numeroff-low/ocr_txt/train/img/29016.png,K191OT152
/kaggle/input/numeroff-low/ocr_txt/train/img/42306.png,T888OC78
/kaggle/input/numeroff-low/ocr_txt/train/img/39542.png,P911YC78
/kaggle/input/numeroff-low/ocr_txt/train/img/21936.png,E607KE198
/kaggle/input/numeroff-low/ocr_txt/train/img/1224.png,B195MB35
/kaggle/input/numeroff-low/ocr_txt/train/img/22344.png,E721AT116
/kaggle/input/numeroff-low/ocr_txt/train/img/27026.png,H783YP93
/kaggle/input/numeroff-low/ocr_txt/train/img/2322.png,E542MO51
/kaggle/input/numeroff-low/ocr_txt/train/img/23967.png,H060XE102
/kaggle/input/numeroff-low/ocr_txt/train/img/48873.png,Y825AK193
/kaggle/input/numeroff-low/ocr_txt/train/img/39869.png,T007OB750
/kaggle/input/numeroff-low/ocr_txt/train/img/43466.png,X095HO02
/kaggle/input/numeroff-low/ocr_txt/train/img/28213.png,K026TM46
/kaggle/input/numeroff-low/ocr_txt/train/img/46241.png,X988PP161
/kaggle/input/numeroff-low/ocr_txt/train/img/20872.png,E347HA13
/kaggle/input/numeroff-low/ocr_txt/train/img/13908.png,B582PO702
/kaggle/input/numeroff-low/ocr_txt/train/img/44108.png,X300YX61
/kaggle/input/numeroff-low/ocr_txt/train/img/16729.png,C180EY30
/kaggle/input/numeroff-low/ocr_txt/train/img/6127.png,A158EX37
/kaggle/input/numeroff-low/ocr_txt/train/img/29584.png,K331TY199
/kaggle/input/numeroff-low/ocr_txt/train/img/44212.png,X333XE38
/kaggle/input/numeroff-low/ocr_txt/train/img/22461.png,E753BK125
/kaggle/input/numeroff-low/ocr_txt/train/img/9885.png,A811PY82
/kaggle/input/numeroff-low/ocr_txt/train/img/38894.png,P679TY152
/kaggle/input/numeroff-low/ocr_txt/train/img/18401.png,C729BC77
/kaggle/input/numeroff-low/ocr_txt/train/img/25795.png,H489XP40
/kaggle/input/numeroff-low/ocr_txt/train/img/21608.png,E530TH53
/kaggle/input/numeroff-low/ocr_txt/train/img/1747.png,P550PH35
/kaggle/input/numeroff-low/ocr_txt/train/img/5737.png,A100BC78
/kaggle/input/numeroff-low/ocr_txt/train/img/11328.png,B041BE761
/kaggle/input/numeroff-low/ocr_txt/train/img/5703.png,A096AA62
/kaggle/input/numeroff-low/ocr_txt/train/img/4651.png,B937EO35
/kaggle/input/numeroff-low/ocr_txt/train/img/31852.png,K868HO69
/kaggle/input/numeroff-low/ocr_txt/train/img/40190.png,T100BP777
/kaggle/input/numeroff-low/ocr_txt/train/img/2491.png,T765TC35
/kaggle/input/numeroff-low/ocr_txt/train/img/41076.png,T444KO116
/kaggle/input/numeroff-low/ocr_txt/train/img/44747.png,X517BX116
/kaggle/input/numeroff-low/ocr_txt/train/img/48890.png,Y829TO177
/kaggle/input/numeroff-low/ocr_txt/train/img/4930.png,A001EO147
/kaggle/input/numeroff-low/ocr_txt/train/img/33156.png,O018HC125
/kaggle/input/numeroff-low/ocr_txt/train/img/43032.png,X001XE199
/kaggle/input/numeroff-low/ocr_txt/train/img/3938.png,T712XO35
/kaggle/input/numeroff-low/ocr_txt/train/img/45690.png,X809TO34
/kaggle/input/numeroff-low/ocr_txt/train/img/11384.png,B050OE763
/kaggle/input/numeroff-low/ocr_txt/train/img/39846.png,T004TB98
/kaggle/input/numeroff-low/ocr_txt/train/img/1085.png,B141AP35
/kaggle/input/numeroff-low/ocr_txt/train/img/13103.png,B401TC102
/kaggle/input/numeroff-low/ocr_txt/train/img/13537.png,B500OP25
/kaggle/input/numeroff-low/ocr_txt/train/img/17836.png,C537PP96
/kaggle/input/numeroff-low/ocr_txt/train/img/29646.png,K342TH33
/kaggle/input/numeroff-low/ocr_txt/train/img/27273.png,H844KX71
/kaggle/input/numeroff-low/ocr_txt/train/img/17181.png,C320EY152
/kaggle/input/numeroff-low/ocr_txt/train/img/42301.png,T888BX93
/kaggle/input/numeroff-low/ocr_txt/train/img/27824.png,H980YP178
/kaggle/input/numeroff-low/ocr_txt/train/img/2565.png,E158AX35
/kaggle/input/numeroff-low/ocr_txt/train/img/9094.png,A670EK30
/kaggle/input/numeroff-low/ocr_txt/train/img/34179.png,O216BA50
/kaggle/input/numeroff-low/ocr_txt/train/img/4572.png,B808KO35
/kaggle/input/numeroff-low/ocr_txt/train/img/42618.png,T978AH750
/kaggle/input/numeroff-low/ocr_txt/train/img/23221.png,E933XY177
/kaggle/input/numeroff-low/ocr_txt/train/img/446.png,X596CE197
/kaggle/input/numeroff-low/ocr_txt/train/img/45407.png,X733OT64
/kaggle/input/numeroff-low/ocr_txt/train/img/22079.png,E650BY134
/kaggle/input/numeroff-low/ocr_txt/train/img/39971.png,T028KO30
/kaggle/input/numeroff-low/ocr_txt/train/img/48621.png,Y741PT86
/kaggle/input/numeroff-low/ocr_txt/train/img/39577.png,P921KA152
/kaggle/input/numeroff-low/ocr_txt/train/img/668.png,T986TA197
/kaggle/input/numeroff-low/ocr_txt/train/img/3342.png,B583OE35
/kaggle/input/numeroff-low/ocr_txt/train/img/31024.png,K674XK50
/kaggle/input/numeroff-low/ocr_txt/train/img/10701.png,A959KE123
/kaggle/input/numeroff-low/ocr_txt/train/img/33009.png,O005HY55
/kaggle/input/numeroff-low/ocr_txt/train/img/18361.png,C712CK72
/kaggle/input/numeroff-low/ocr_txt/train/img/20801.png,E333HH150
/kaggle/input/numeroff-low/ocr_txt/train/img/4820.png,T445PP35
/kaggle/input/numeroff-low/ocr_txt/train/img/9546.png,A757KO07
/kaggle/input/numeroff-low/ocr_txt/train/img/32623.png,M327PB96
/kaggle/input/numeroff-low/ocr_txt/train/img/34421.png,O270OO10
/kaggle/input/numeroff-low/ocr_txt/train/img/40710.png,T290XY77
/kaggle/input/numeroff-low/ocr_txt/train/img/43064.png,X003YB52
/kaggle/input/numeroff-low/ocr_txt/train/img/1029.png,O230XE35
/kaggle/input/numeroff-low/ocr_txt/train/img/12058.png,B178OC123
/kaggle/input/numeroff-low/ocr_txt/train/img/1418.png,A862XP35
/kaggle/input/numeroff-low/ocr_txt/train/img/36641.png,O907EY138
/kaggle/input/numeroff-low/ocr_txt/train/img/6149.png,A162BO147
/kaggle/input/numeroff-low/ocr_txt/train/img/23018.png,E888PC150
/kaggle/input/numeroff-low/ocr_txt/train/img/12673.png,B308BO09
/kaggle/input/numeroff-low/ocr_txt/train/img/45950.png,X895HA56
/kaggle/input/numeroff-low/ocr_txt/train/img/38506.png,P522KT64
/kaggle/input/numeroff-low/ocr_txt/train/img/44048.png,X284KH54
/kaggle/input/numeroff-low/ocr_txt/train/img/23244.png,E940BC39
/kaggle/input/numeroff-low/ocr_txt/train/img/12446.png,B255EX82
/kaggle/input/numeroff-low/ocr_txt/train/img/25444.png,H409BH44
/kaggle/input/numeroff-low/ocr_txt/train/img/1879.png,B158PA35
/kaggle/input/numeroff-low/ocr_txt/train/img/875.png,E213AA35
/kaggle/input/numeroff-low/ocr_txt/train/img/40255.png,T111YO18
/kaggle/input/numeroff-low/ocr_txt/train/img/39708.png,P973YY99
/kaggle/input/numeroff-low/ocr_txt/train/img/4068.png,B386EP35
/kaggle/input/numeroff-low/ocr_txt/train/img/42688.png,T998XO76
/kaggle/input/numeroff-low/ocr_txt/train/img/23625.png,H006BP97
/kaggle/input/numeroff-low/ocr_txt/train/img/18346.png,C706YT777
/kaggle/input/numeroff-low/ocr_txt/train/img/34518.png,O293OT43
/kaggle/input/numeroff-low/ocr_txt/train/img/36096.png,O761YC177
/kaggle/input/numeroff-low/ocr_txt/train/img/44742.png,X516AC799
/kaggle/input/numeroff-low/ocr_txt/train/img/35840.png,O675YT96
/kaggle/input/numeroff-low/ocr_txt/train/img/40042.png,T052KY71
/kaggle/input/numeroff-low/ocr_txt/train/img/44963.png,X580OX98
/kaggle/input/numeroff-low/ocr_txt/train/img/9123.png,A674MP90
/kaggle/input/numeroff-low/ocr_txt/train/img/2275.png,C480HH35
/kaggle/input/numeroff-low/ocr_txt/train/img/12201.png,B203CH777
/kaggle/input/numeroff-low/ocr_txt/train/img/18072.png,C615AE797
/kaggle/input/numeroff-low/ocr_txt/train/img/11884.png,B142PH198
/kaggle/input/numeroff-low/ocr_txt/train/img/25292.png,H366AP32
/kaggle/input/numeroff-low/ocr_txt/train/img/44940.png,X574PT777
/kaggle/input/numeroff-low/ocr_txt/train/img/1771.png,E927AX35
/kaggle/input/numeroff-low/ocr_txt/train/img/48722.png,Y777HY161
/kaggle/input/numeroff-low/ocr_txt/train/img/46044.png,X924OH98
/kaggle/input/numeroff-low/ocr_txt/train/img/23439.png,E989YY58
/kaggle/input/numeroff-low/ocr_txt/train/img/28788.png,K133KC18
/kaggle/input/numeroff-low/ocr_txt/train/img/386.png,B536XK35
/kaggle/input/numeroff-low/ocr_txt/train/img/48883.png,Y828KA199
/kaggle/input/numeroff-low/ocr_txt/train/img/4066.png,T207HK35
/kaggle/input/numeroff-low/ocr_txt/train/img/16683.png,C168PB86
/kaggle/input/numeroff-low/ocr_txt/train/img/32464.png,M005PX93
/kaggle/input/numeroff-low/ocr_txt/train/img/37237.png,P056HB197
/kaggle/input/numeroff-low/ocr_txt/train/img/4098.png,B591CC35
/kaggle/input/numeroff-low/ocr_txt/train/img/41559.png,T633BA74
/kaggle/input/numeroff-low/ocr_txt/train/img/19870.png,E104EY152
/kaggle/input/numeroff-low/ocr_txt/train/img/27208.png,H828OE197
/kaggle/input/numeroff-low/ocr_txt/train/img/1953.png,A421XA35
/kaggle/input/numeroff-low/ocr_txt/train/img/29533.png,K317KX196
/kaggle/input/numeroff-low/ocr_txt/train/img/10357.png,A891XA196
/kaggle/input/numeroff-low/ocr_txt/train/img/23250.png,E941KP33
/kaggle/input/numeroff-low/ocr_txt/train/img/17013.png,C266EC178
/kaggle/input/numeroff-low/ocr_txt/train/img/25486.png,H418PE32
/kaggle/input/numeroff-low/ocr_txt/train/img/16114.png,C007EP55
/kaggle/input/numeroff-low/ocr_txt/train/img/15174.png,B834TA82
/kaggle/input/numeroff-low/ocr_txt/train/img/9345.png,A716AA23
/kaggle/input/numeroff-low/ocr_txt/train/img/8164.png,A513KA45
/kaggle/input/numeroff-low/ocr_txt/train/img/25825.png,H500BC37
/kaggle/input/numeroff-low/ocr_txt/train/img/21402.png,E480BY134
/kaggle/input/numeroff-low/ocr_txt/train/img/15788.png,B960AA197
/kaggle/input/numeroff-low/ocr_txt/train/img/18519.png,C768OY777
/kaggle/input/numeroff-low/ocr_txt/train/img/38523.png,P529KX750
/kaggle/input/numeroff-low/ocr_txt/train/img/14576.png,B719TC98
/kaggle/input/numeroff-low/ocr_txt/train/img/33282.png,O037BX750
/kaggle/input/numeroff-low/ocr_txt/train/img/27478.png,H896XK37
/kaggle/input/numeroff-low/ocr_txt/train/img/5305.png,A038YA43
/kaggle/input/numeroff-low/ocr_txt/train/img/5411.png,A054AK83
/kaggle/input/numeroff-low/ocr_txt/train/img/4509.png,B049BT35
/kaggle/input/numeroff-low/ocr_txt/train/img/8626.png,A592AA123
/kaggle/input/numeroff-low/ocr_txt/train/img/15981.png,B999KK30
/kaggle/input/numeroff-low/ocr_txt/train/img/11206.png,B018EE198
/kaggle/input/numeroff-low/ocr_txt/train/img/22953.png,E870HX198
/kaggle/input/numeroff-low/ocr_txt/train/img/3318.png,B766KK35
/kaggle/input/numeroff-low/ocr_txt/train/img/9753.png,A787TK77
/kaggle/input/numeroff-low/ocr_txt/train/img/40382.png,T161KC142
/kaggle/input/numeroff-low/ocr_txt/train/img/9464.png,A740AA99
/kaggle/input/numeroff-low/ocr_txt/train/img/14433.png,B692CE196
/kaggle/input/numeroff-low/ocr_txt/train/img/18282.png,C688HC123
/kaggle/input/numeroff-low/ocr_txt/train/img/48313.png,Y632YX174
/kaggle/input/numeroff-low/ocr_txt/train/img/44121.png,X305HA69
/kaggle/input/numeroff-low/ocr_txt/train/img/22909.png,E857OO178
/kaggle/input/numeroff-low/ocr_txt/train/img/45616.png,X788KK142
/kaggle/input/numeroff-low/ocr_txt/train/img/46869.png,Y133AA44
/kaggle/input/numeroff-low/ocr_txt/train/img/5306.png,A038YP159
/kaggle/input/numeroff-low/ocr_txt/train/img/12639.png,B300OB763
/kaggle/input/numeroff-low/ocr_txt/train/img/29199.png,K228HY82
/kaggle/input/numeroff-low/ocr_txt/train/img/32012.png,K900PB177
/kaggle/input/numeroff-low/ocr_txt/train/img/2382.png,H128PA11
/kaggle/input/numeroff-low/ocr_txt/train/img/30344.png,K515BX50
/kaggle/input/numeroff-low/ocr_txt/train/img/34805.png,O363KY57
/kaggle/input/numeroff-low/ocr_txt/train/img/44159.png,X318KB77
/kaggle/input/numeroff-low/ocr_txt/train/img/17072.png,C287OH51
/kaggle/input/numeroff-low/ocr_txt/train/img/38818.png,P654TP77
/kaggle/input/numeroff-low/ocr_txt/train/img/6282.png,A183AB37
/kaggle/input/numeroff-low/ocr_txt/train/img/7576.png,A406HE67
/kaggle/input/numeroff-low/ocr_txt/train/img/37254.png,P062KB102
/kaggle/input/numeroff-low/ocr_txt/train/img/27093.png,H800OE799
/kaggle/input/numeroff-low/ocr_txt/train/img/41468.png,T591PP777
/kaggle/input/numeroff-low/ocr_txt/train/img/568.png,E849XC190
/kaggle/input/numeroff-low/ocr_txt/train/img/31173.png,K712AY17
/kaggle/input/numeroff-low/ocr_txt/train/img/42767.png,A385TP35
/kaggle/input/numeroff-low/ocr_txt/train/img/26444.png,H649HH174
/kaggle/input/numeroff-low/ocr_txt/train/img/41489.png,T600HA96
/kaggle/input/numeroff-low/ocr_txt/train/img/14131.png,B626OB763
/kaggle/input/numeroff-low/ocr_txt/train/img/22023.png,E636HY134
/kaggle/input/numeroff-low/ocr_txt/train/img/19969.png,E121YX29
/kaggle/input/numeroff-low/ocr_txt/train/img/10913.png,A998OB78
/kaggle/input/numeroff-low/ocr_txt/train/img/3085.png,B763PP35
/kaggle/input/numeroff-low/ocr_txt/train/img/44474.png,X428XO77
/kaggle/input/numeroff-low/ocr_txt/train/img/24858.png,H255HT62
/kaggle/input/numeroff-low/ocr_txt/train/img/1858.png,A062XC35
/kaggle/input/numeroff-low/ocr_txt/train/img/2683.png,C450XA35
/kaggle/input/numeroff-low/ocr_txt/train/img/40883.png,T361YC178
/kaggle/input/numeroff-low/ocr_txt/train/img/35518.png,O563XO86
/kaggle/input/numeroff-low/ocr_txt/train/img/12483.png,B263EY134
/kaggle/input/numeroff-low/ocr_txt/train/img/42968.png,B227HE35
/kaggle/input/numeroff-low/ocr_txt/train/img/48118.png,Y566OT77
/kaggle/input/numeroff-low/ocr_txt/train/img/49010.png,Y879CK96
/kaggle/input/numeroff-low/ocr_txt/train/img/10116.png,A851AT82
/kaggle/input/numeroff-low/ocr_txt/train/img/48757.png,Y782TP102
/kaggle/input/numeroff-low/ocr_txt/train/img/45278.png,X699EA77
/kaggle/input/numeroff-low/ocr_txt/train/img/29661.png,K346TE62
/kaggle/input/numeroff-low/ocr_txt/train/img/15413.png,B885KK82
/kaggle/input/numeroff-low/ocr_txt/train/img/26596.png,H688KK71
/kaggle/input/numeroff-low/ocr_txt/train/img/16674.png,C163YH98
/kaggle/input/numeroff-low/ocr_txt/train/img/24519.png,H173OY11
/kaggle/input/numeroff-low/ocr_txt/train/img/6188.png,A168BO76
/kaggle/input/numeroff-low/ocr_txt/train/img/43240.png,X037TB750
/kaggle/input/numeroff-low/ocr_txt/train/img/2188.png,A156KP35
/kaggle/input/numeroff-low/ocr_txt/train/img/7543.png,A400XO178
/kaggle/input/numeroff-low/ocr_txt/train/img/33182.png,O020YP98
/kaggle/input/numeroff-low/ocr_txt/train/img/5512.png,A068OT122
/kaggle/input/numeroff-low/ocr_txt/train/img/45744.png,X829XA36
/kaggle/input/numeroff-low/ocr_txt/train/img/5718.png,A097XO198
/kaggle/input/numeroff-low/ocr_txt/train/img/24014.png,H070HY64
/kaggle/input/numeroff-low/ocr_txt/train/img/33153.png,O017TO799
/kaggle/input/numeroff-low/ocr_txt/train/img/46251.png,X991HX54
/kaggle/input/numeroff-low/ocr_txt/train/img/28685.png,K111YM54
/kaggle/input/numeroff-low/ocr_txt/train/img/32711.png,M555KB163
/kaggle/input/numeroff-low/ocr_txt/train/img/19785.png,E083ET198
/kaggle/input/numeroff-low/ocr_txt/train/img/41396.png,T561TE96
/kaggle/input/numeroff-low/ocr_txt/train/img/34481.png,O285EK31
/kaggle/input/numeroff-low/ocr_txt/train/img/19928.png,E112BY82
/kaggle/input/numeroff-low/ocr_txt/train/img/11082.png,B005TP96
/kaggle/input/numeroff-low/ocr_txt/train/img/41628.png,T661BK78
/kaggle/input/numeroff-low/ocr_txt/train/img/29097.png,K207HP125
/kaggle/input/numeroff-low/ocr_txt/train/img/33603.png,O094YE64
/kaggle/input/numeroff-low/ocr_txt/train/img/3807.png,O048CA38
/kaggle/input/numeroff-low/ocr_txt/train/img/29914.png,K405YX75
/kaggle/input/numeroff-low/ocr_txt/train/img/25823.png,H499PK62
/kaggle/input/numeroff-low/ocr_txt/train/img/14871.png,B777TB24
/kaggle/input/numeroff-low/ocr_txt/train/img/7870.png,A457TY164
/kaggle/input/numeroff-low/ocr_txt/train/img/9130.png,A675OO51
/kaggle/input/numeroff-low/ocr_txt/train/img/50.png,A377PX35
/kaggle/input/numeroff-low/ocr_txt/train/img/43714.png,X168XT98
/kaggle/input/numeroff-low/ocr_txt/train/img/37799.png,P262PK16
/kaggle/input/numeroff-low/ocr_txt/train/img/11281.png,B032BY72
/kaggle/input/numeroff-low/ocr_txt/train/img/14801.png,B770AY799
/kaggle/input/numeroff-low/ocr_txt/train/img/20391.png,E222TY31
/kaggle/input/numeroff-low/ocr_txt/train/img/17571.png,C444OO96
/kaggle/input/numeroff-low/ocr_txt/train/img/20314.png,E205AA198
/kaggle/input/numeroff-low/ocr_txt/train/img/26961.png,H777HK190
/kaggle/input/numeroff-low/ocr_txt/train/img/31080.png,K690EO152
/kaggle/input/numeroff-low/ocr_txt/train/img/30749.png,K603BK154
/kaggle/input/numeroff-low/ocr_txt/train/img/42841.png,B269BE35
/kaggle/input/numeroff-low/ocr_txt/train/img/34669.png,O331EB799
/kaggle/input/numeroff-low/ocr_txt/train/img/28510.png,K077YC77
/kaggle/input/numeroff-low/ocr_txt/train/img/25505.png,H424AE68
/kaggle/input/numeroff-low/ocr_txt/train/img/30180.png,K472PH35
/kaggle/input/numeroff-low/ocr_txt/train/img/25285.png,H362HH99
/kaggle/input/numeroff-low/ocr_txt/train/img/6410.png,A202XA152
/kaggle/input/numeroff-low/ocr_txt/train/img/45410.png,X733TO190
/kaggle/input/numeroff-low/ocr_txt/train/img/37101.png,P011PP72
/kaggle/input/numeroff-low/ocr_txt/train/img/23339.png,E963BK125
/kaggle/input/numeroff-low/ocr_txt/train/img/18137.png,C640PP76
/kaggle/input/numeroff-low/ocr_txt/train/img/31037.png,K680CH05
/kaggle/input/numeroff-low/ocr_txt/train/img/12054.png,B177HC147
